VARNAMES: CID CIDint SURVEY TYPE FIELD CUTFLAG_SNANA zHEL zHELERR zCMB zCMBERR zHD zHDERR VPEC VPECERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX TrestMIN TrestMAX MWEBV m0obs_i m0obs_r em0obs_i em0obs_r MU MUMODEL MUERR MUERR_RAW MURES MUPULL M0DIF ERRCODE biasCor_mu biasCorErr_mu biasCor_mB biasCor_x1 biasCor_c biasScale_muCOV IDSAMPLE 
SN: 1322979 1322979 10 1 C3 1 0.53000 0.00500 0.52940 0.00500 0.52940 0.00500 0 0 7.8610 0.3550 58.2287 38.6699 37.0563 57038.984 0.235 5.57552e-02 0.2240 -9.00340e-02 2.38376e-02 22.7991 2.58861e-02 1.36252e-05 3.24852e-07 5.54952e-04 -2.09531e-08 -4.93695e-09 25 25.5903 0.4858 52.069336 -28.063671 5.2288 -1.35953e+01 18.3415 8.74800e-03 22.6863 22.5183 1.70090e-02 2.66920e-02  42.4425 42.4103  0.1015  0.0872  0.0548  0.540 -0.0226 0  0.036  0.006 -0.025 -0.149 -0.023  0.485 1 
SN: 1324542 1324542 10 1 C2 1 0.54210 0.00050 0.54150 0.00050 0.54150 0.00050 0 0 9.1820 0.1570 14.7828 11.7848 9.0286 57043.523 0.726 0.3410 0.6214 -6.54012e-02 4.19703e-02 23.0459 4.53246e-02 1.08553e-05 4.53158e-07 4.27634e-03 -1.48125e-07 -6.57526e-09 27 38.6695 8.63865e-02 53.895199 -29.047989 6.4239 -1.19662e+01 15.2896 7.61700e-03 22.8978 22.7703 4.15450e-02 4.65130e-02  42.6899 42.4695  0.1459  0.1703  0.2430  1.666 -0.0226 0 -0.011  0.006 -0.018 -0.078 -0.005  0.499 1 
SN: 1325358 1325358 10 1 C3 1 0.78000 0.00500 0.77930 0.00500 0.77930 0.00500 0 0 8.2230 0.3945 21.7851 17.5147 10.6730 57048.145 1.026 2.60919e-02 0.7154 -1.11452e-02 7.34933e-02 23.6692 4.42179e-02 6.11411e-06 2.49004e-07 1.19017e-02 -3.97963e-08 2.74260e-09 12 18.2441 0.1485 52.284100 -28.951557 5.5741 -1.29235e+01 10.0663 6.71100e-03 23.1641 23.7086 4.39620e-02 6.89360e-02  43.2694 43.4326  0.1772  0.2785 -0.1320 -0.745 -0.0312 0 -0.208  0.019 -0.035 -0.254  0.038  0.345 1 
SN: 1327978 1327978 10 1 E2 1 0.20810 0.00100 0.20730 0.00100 0.20730 0.00100 0 0 11.3130 0.4135 18.5854 12.7486 5.5315 57307.547 0.465 4.57581e-02 0.5852 6.30683e-02 4.69997e-02 20.7830 5.04537e-02 8.72574e-05 4.05481e-06 3.85515e-03 -1.21223e-06 -9.18399e-08 19 3.3094 1 8.279955 -44.140156 9.1311 -1.36319e+01 32.7251 6.15800e-03 20.9112 20.7722 7.37140e-02 4.59400e-02  39.9855 40.0433  0.1740  0.1753 -0.0527 -0.303 -0.0051 0 -0.058  0.007  0.006 -0.015  0.017  0.683 1 
SN: 1328066 1328066 10 1 E1 1 0.45000 0.00500 0.44890 0.00500 0.44890 0.00500 0 0 9.9020 2.75000e-02 12.6978 11.1293 8.3374 57298.191 0.563 0.7258 0.4546 -1.27049e-01 3.76580e-02 22.2194 5.59119e-02 2.32408e-05 1.19682e-06 3.36018e-03 -3.30458e-07 -1.95566e-08 56 34.6683 0.9915 7.317251 -42.052200 7.6562 -1.45555e+01 39.2807 7.77100e-03 22.1697 21.9828 4.61340e-02 4.94350e-02  41.9871 41.9814  0.1316  0.1472  0.0134  0.102 -0.0077 0  0.142  0.005 -0.027 -0.028 -0.048  0.491 1 
SN: 1328105 1328105 10 1 E1 1 0.44130 0.00100 0.44020 0.00100 0.44020 0.00100 0 0 11.2040 8.15000e-02 12.0928 10.6801 9.1546 57302.727 0.612 9.15458e-02 0.4316 -4.75863e-02 3.51113e-02 22.2488 4.94050e-02 2.26200e-05 1.02929e-06 3.49931e-03 -2.59507e-07 -2.08456e-08 56 37.4185 0.9791 8.187062 -43.576935 7.7025 -1.36243e+01 43.2362 5.21400e-03 22.1141 22.0218 4.04330e-02 4.60130e-02  41.8225 41.9308  0.1273  0.1253 -0.1006 -0.790 -0.0077 0 -0.026  0.004 -0.015 -0.079 -0.000  0.552 1 
SN: 1329166 1329166 10 1 C3 1 0.73230 0.00500 0.73160 0.00500 0.73160 0.00500 0 0 9.9960 0.9185 23.6454 16.8076 13.7047 57308.125 0.505 7.19892e-02 0.3536 -5.67594e-02 5.32670e-02 23.7366 4.12966e-02 5.74610e-06 2.18556e-07 2.12801e-03 -4.23861e-08 -3.79196e-09 37 40.0335 0.3371 52.303516 -28.911634 5.7546 -1.43437e+01 44.4789 6.74500e-03 23.3370 23.5896 3.88960e-02 6.28170e-02  43.3742 43.2643  0.1345  0.1944  0.1411  1.050 -0.0312 0 -0.069  0.013 -0.030 -0.235  0.001  0.352 1 
SN: 1329196 1329196 10 1 C3 1 0.77000 0.00500 0.76930 0.00500 0.76930 0.00500 0 0 9.4240 1.2185 32.5137 24.1594 16.9748 57308.938 0.433 0.4780 0.2839 -7.42008e-02 4.58415e-02 23.7016 3.25318e-02 5.93408e-06 1.77802e-07 9.81554e-04 -2.49055e-08 -2.82810e-09 45 31.9740 0.9422 53.075779 -28.906466 4.4580 -1.44995e+01 44.1759 7.40800e-03 23.2190 23.6370 3.15240e-02 6.12540e-02  43.3944 43.3981  0.1121  0.1688  0.0274  0.245 -0.0312 0 -0.009  0.013 -0.023 -0.095 -0.008  0.299 1 
SN: 1329312 1329312 10 1 X3 1 0.34550 0.00100 0.34440 0.00100 0.34440 0.00100 0 0 11.1150 3.05000e-02 21.1505 19.0377 16.5374 57309.887 0.383 -1.39496e+00 0.3453 -5.41178e-02 3.54528e-02 22.0125 4.33894e-02 2.81183e-05 1.12369e-06 2.81106e-03 -1.68633e-07 -2.55418e-08 41 13.3683 1 36.263298 -5.541797 6.7877 -1.39092e+01 41.7596 2.26460e-02 22.0749 21.9889 3.60370e-02 3.50000e-02  41.3795 41.3031  0.1166  0.1135  0.0547  0.470  0.0216 0 -0.013  0.007 -0.015 -0.111 -0.005  0.513 1 
SN: 1329615 1329615 10 101 X2 1 0.40500 0.00500 0.40390 0.00500 0.40390 0.00500 0 0 10.9080 8.45000e-02 15.4997 12.2045 10.8172 57305.008 0.766 -4.73180e-01 0.5626 -1.09756e-02 3.99873e-02 22.3637 5.28379e-02 2.03482e-05 9.90256e-07 5.83210e-03 -2.90476e-07 -2.36259e-08 47 28.9230 0.9867 35.442699 -5.639848 7.2203 -1.33619e+01 43.4553 2.03060e-02 22.2492 22.2273 4.18110e-02 4.71380e-02  41.7633 41.7093  0.1419  0.1449  0.0399  0.281  0.0140 0 -0.065  0.006 -0.009 -0.106  0.011  0.582 1 
SN: 1330031 1330031 10 1 E1+E2 1 0.10490 0.00500 0.10410 0.00500 0.10410 0.00500 0 0 8.9410 0.1390 90.7708 79.8465 -99 57315.078 0.092 2.20233e-02 0.1067 -1.28202e-01 3.61228e-02 18.7782 4.33120e-02 5.53003e-04 2.20603e-05 1.65656e-03 -1.36251e-06 -7.10970e-07 11 13.7233 0.3187 9.140839 -43.487255 16.4855 -1.27133e+01 36.2625 5.97200e-03 0 19.0946 0 2.08940e-02  38.4329 38.4084  0.1227  0.1412 -0.0000 -0.000  0.0245 0  0.156  0.010 -0.028 -0.008 -0.052  0.449 1 
SN: 1330426 1330426 10 1 C2 1 0.26000 0.00500 0.25950 0.00500 0.25950 0.00500 0 0 2 2 64.4127 62.7972 62.5894 57315.781 0.163 1.2830 0.1209 -9.71464e-02 2.57365e-02 20.7680 2.94173e-02 8.84678e-05 2.39698e-06 -9.21314e-05 -5.62045e-08 -4.90770e-08 34 22.2471 0.9535 53.970436 -28.692368 7.2018 -1.47662e+01 44.7979 8.52800e-03 20.9943 20.8300 2.34280e-02 1.82490e-02  40.5530 40.5943  0.0998  0.0897 -0.0353 -0.354 -0.0060 0  0.100  0.005 -0.008  0.124 -0.025  0.460 1 
SN: 1330642 1330642 10 1 X3 1 0.63520 0.00100 0.63390 0.00100 0.63390 0.00100 0 0 9.2700 3.60000e-02 29.9674 24.0378 20.9090 57317.672 0.360 1.0435 0.2778 -1.14433e-01 2.92351e-02 22.9897 3.38384e-02 1.14315e-05 3.56278e-07 1.32637e-03 -6.64129e-08 -5.35028e-09 47 28.8109 0.9873 37.040554 -4.047055 7.3194 -1.24841e+01 43.6730 2.21650e-02 22.7324 22.7398 2.81990e-02 4.00190e-02  42.7412 42.8841  0.1066  0.1088 -0.1117 -1.048 -0.0312 0  0.160  0.008 -0.007  0.159 -0.040  0.446 1 
SN: 1330903 1330903 10 1 S2 1 0.56500 0.00500 0.56380 0.00500 0.56380 0.00500 0 0 10.3280 0.1720 12.5376 10.0137 7.4905 57306.336 0.998 0.1151 0.7035 -4.00144e-02 4.98049e-02 23.0797 5.85393e-02 1.05229e-05 5.67359e-07 9.44958e-03 -2.37269e-07 -1.32548e-08 55 43.4933 0.8686 41.116287 -0.645018 6.3748 -1.40650e+01 42.0253 2.83260e-02 22.9124 22.8696 4.86070e-02 5.99490e-02  42.6709 42.5753  0.1570  0.1868  0.1182  0.752 -0.0226 0 -0.067  0.007 -0.019 -0.141  0.008  0.508 1 
SN: 1331123 1331123 10 1 E1 1 0.23000 0.00500 0.22910 0.00500 0.22910 0.00500 0 0 11.2300 0 31.6248 31.1547 22.5969 57318.277 0.196 -1.64394e+00 0.2084 -1.42717e-02 3.07788e-02 21.1452 3.62820e-02 6.25069e-05 2.08879e-06 8.64852e-04 -1.44913e-07 -5.10721e-08 33 18.4288 0.9863 8.036339 -42.554184 9.0257 -1.40212e+01 43.7055 7.01000e-03 21.2752 21.2006 3.18110e-02 2.16840e-02  40.3538 40.2874  0.1182  0.1038  0.0724  0.612 -0.0060 0 -0.034  0.010 -0.004 -0.055  0.006  0.572 1 
SN: 1331993 1331993 10 1 X3 1 0.72100 0.00500 0.71960 0.00500 0.71960 0.00500 0 0 8.9310 2.65000e-02 19.6362 14.6002 8.7763 57327.527 0.534 0.5997 0.4084 -8.22183e-02 4.00983e-02 23.6479 4.32542e-02 6.23497e-06 2.48392e-07 -1.39675e-03 -4.65640e-08 -8.29029e-10 50 36.4665 0.9238 35.971802 -4.459333 6.9545 -1.47511e+01 43.8971 2.24820e-02 23.3107 23.4792 4.02730e-02 4.95740e-02  43.3437 43.2203  0.1281  0.1756  0.1546  1.207 -0.0312 0  0.035  0.011 -0.019 -0.056 -0.017  0.369 1 
SN: 1332059 1332059 10 1 S2 1 0.58000 0.00500 0.57880 0.00500 0.57880 0.00500 0 0 2 2 10.5000 9.9388 7.8169 57324.535 0.537 0.1871 0.5003 -1.61484e-01 4.06757e-02 22.8977 5.67013e-02 1.24424e-05 6.49787e-07 2.98476e-03 -2.30716e-07 -7.98326e-09 48 43.1514 0.7082 40.865082 -1.277357 8.2007 -1.35235e+01 40.8747 2.86310e-02 22.7632 22.6582 5.39100e-02 5.61540e-02  42.6291 42.6443  0.1380  0.1708  0.0074  0.054 -0.0226 0  0.223  0.011 -0.037 -0.177 -0.080  0.445 1 
SN: 1332413 1332413 10 1 X2 1 0.61000 0.00500 0.60870 0.00500 0.60870 0.00500 0 0 9.2060 0.6860 11.4032 9.6284 8.2101 57325.480 0.580 1.1746 0.5065 -1.18069e-01 4.02585e-02 22.9668 5.25541e-02 1.16757e-05 5.65152e-07 6.85338e-04 -1.92447e-07 -6.07746e-09 53 53.8256 0.4811 36.274887 -5.853030 7.4825 -1.32230e+01 43.8422 2.30280e-02 22.7481 22.7136 4.85200e-02 5.22420e-02  42.7373 42.7769  0.1425  0.1766 -0.0171 -0.120 -0.0226 0  0.173  0.008 -0.004  0.216 -0.041  0.453 1 
SN: 1333246 1333246 10 1 S2 1 0.43900 0.00500 0.43790 0.00500 0.43790 0.00500 0 0 10.9050 3.00000e-02 8.1176 6.3298 4.8492 57326.023 0.992 1.7983 0.9009 0.1415 6.71559e-02 22.7784 0.1047 1.38883e-05 1.33904e-06 2.02038e-02 -9.03052e-07 -5.97199e-08 36 9.4470 1 41.383972 -0.061614 9.0069 -1.02366e+01 43.8456 2.74090e-02 22.4959 22.5860 7.82550e-02 9.38670e-02  41.9227 41.9173  0.2078  0.2319  0.0131  0.063 -0.0077 0 -0.023  0.025  0.068  0.882  0.062  0.641 1 
SN: 1333438 1333438 10 101 C3 1 0.40000 0.00500 0.39950 0.00500 0.39950 0.00500 0 0 10.6820 8.50000e-02 12.4556 10.3423 7.2923 57327.133 0.576 0.4191 0.4808 9.65147e-02 5.15347e-02 22.5924 6.27318e-02 1.64837e-05 9.52399e-07 5.56754e-03 -3.18416e-07 -2.86138e-08 35 21.1124 0.9691 52.352478 -28.996702 6.4230 -1.13756e+01 44.3080 6.93000e-03 22.3395 22.4043 5.25000e-02 5.53900e-02  41.7769 41.6813  0.1719  0.1769  0.0816  0.475  0.0140 0 -0.105  0.009  0.007  0.021  0.032  0.658 1 
SN: 1334084 1334084 10 1 S2 1 0.13430 0.00100 0.13350 0.00100 0.13350 0.00100 0 0 10.0370 6.45000e-02 23.0137 20.5660 17.1605 57336.312 0.515 -7.39380e-01 0.3777 9.24209e-02 5.01073e-02 20.0173 8.08884e-02 1.76644e-04 1.31601e-05 7.60322e-03 -2.54662e-06 -5.81104e-07 11 2.5166 0.9981 41.734005 -0.690615 11.4264 -9.88013e+00 42.9849 3.39150e-02 20.3223 20.1089 4.93830e-02 3.77320e-02  39.0110 38.9903  0.1440  0.1149 -0.0269 -0.187  0.0477 0 -0.070  0.015  0.013 -0.008  0.023  0.773 1 
SN: 1334087 1334087 10 1 S2 1 0.26720 0.00100 0.26630 0.00100 0.26630 0.00100 0 0 10.9510 5.65000e-02 41.9743 16.5135 13.4965 57337.590 0.612 0.6240 0.3736 -8.87197e-03 4.78084e-02 20.8958 5.06329e-02 7.86445e-05 3.66756e-06 -1.40216e-03 -4.28266e-07 -3.25390e-08 6 3.8627 0.7955 41.008358 -0.467395 12.7002 -1.45652e+01 37.4626 3.08370e-02 21.0007 20.9438 7.95430e-02 5.32940e-02  40.4135 40.6584  0.1691  0.1876 -0.2282 -1.349 -0.0166 0 -0.030  0.004 -0.002  0.001  0.008  0.586 1 
SN: 1334302 1334302 10 1 E1 1 0.45600 0.00500 0.45490 0.00500 0.45490 0.00500 0 0 10.5190 3.30000e-02 12.6141 10.1094 10.1084 57331.004 0.686 -1.04435e+00 0.5250 -2.40623e-02 3.87261e-02 22.5705 4.73846e-02 1.68190e-05 7.34029e-07 4.33014e-03 -2.06732e-07 -1.43908e-08 44 18.7892 0.9998 7.367349 -43.388157 7.6274 -1.37336e+01 43.3095 6.25400e-03 22.4263 22.3178 4.24780e-02 4.58120e-02  41.9514 42.0157  0.1415  0.1468 -0.0566 -0.400 -0.0077 0 -0.084  0.009 -0.018 -0.220  0.009  0.569 1 
SN: 1334423 1334423 10 101 S1 1 0.35870 0.00100 0.35770 0.00100 0.35770 0.00100 0 0 9.4990 8.25000e-02 17.9039 15.4182 13.8435 57335.766 0.432 0.9109 0.3899 1.02570e-02 3.19530e-02 22.0245 4.29485e-02 2.78100e-05 1.10008e-06 3.35174e-03 -2.30226e-07 -2.56280e-08 40 18.4553 0.9986 42.213657 -0.152201 9.5363 -1.29432e+01 42.8977 4.01320e-02 22.0155 21.9937 2.92730e-02 3.50560e-02  41.5101 41.3992  0.1196  0.1030  0.0969  0.810  0.0140 0 -0.041  0.004  0.003  0.081  0.015  0.591 1 
SN: 1334448 1334448 10 101 X1 1 0.51800 0.00500 0.51670 0.00500 0.51670 0.00500 0 0 10.6650 8.75000e-02 7.9893 7.8605 4.4032 57330.988 0.895 -2.78280e+00 0.8118 -1.11600e-01 6.26655e-02 22.8983 7.89838e-02 1.24357e-05 9.04660e-07 4.09533e-03 -2.97070e-07 -4.42456e-09 47 19.9917 0.9998 34.489563 -4.862434 7.2052 -1.30980e+01 42.2354 1.75240e-02 22.8480 22.6304 8.32400e-02 7.65450e-02  42.2682 42.3469  0.2019  0.2699 -0.0561 -0.278 -0.0226 0 -0.014  0.051 -0.056 -0.936 -0.050  0.471 1 
SN: 1334470 1334470 10 1 X1 1 0.52000 0.00500 0.51880 0.00500 0.51880 0.00500 0 0 2 2 13.7932 9.2352 8.7272 57334.586 0.698 0.8233 0.5997 4.74976e-03 3.82307e-02 22.8213 5.32245e-02 1.33496e-05 6.54419e-07 2.04087e-03 -2.52105e-07 -1.24098e-08 48 54.0271 0.2551 35.053696 -4.947200 7.1957 -1.27673e+01 44.3873 1.85800e-02 22.6617 22.5718 4.45280e-02 5.47290e-02  42.3392 42.3575  0.1500  0.1656  0.0043  0.029 -0.0226 0 -0.066  0.007  0.001  0.096  0.023  0.548 1 
SN: 1334597 1334597 10 1 X3 1 0.29000 0.00500 0.28900 0.00500 0.28900 0.00500 0 0 8.8800 0.1735 89.5023 71.9975 65.6993 57343.609 0.112 0.5822 0.1016 -4.84273e-02 2.55320e-02 21.2172 2.91711e-02 5.84935e-05 1.57158e-06 5.87434e-05 -3.64183e-08 -3.25753e-08 25 17.8900 0.8797 35.831272 -4.067850 9.2842 -1.43683e+01 44.5252 2.09880e-02 21.3092 21.2471 2.13210e-02 1.89980e-02  40.8224 40.8620  0.1057  0.0854 -0.0230 -0.217 -0.0166 0  0.002  0.003 -0.006 -0.002 -0.002  0.534 1 
SN: 1334620 1334620 10 1 X2 1 0.19710 0.00100 0.19610 0.00100 0.19610 0.00100 0 0 10.3510 0.1955 22.4384 18.3926 14.1290 57334.859 0.291 -4.82160e-01 0.3244 0.2205 3.52593e-02 21.2590 4.46114e-02 5.62879e-05 2.31279e-06 1.92809e-03 -3.26109e-07 -6.32699e-08 24 10.3692 0.9955 35.752945 -6.264184 10.0666 -1.30295e+01 41.9764 2.50090e-02 21.1829 21.1440 4.07740e-02 2.68870e-02  39.8760 39.9086  0.1363  0.1075 -0.0763 -0.560  0.0438 0 -0.114  0.031  0.028 -0.003  0.040  0.738 1 
SN: 1334644 1334644 10 1 X2 1 0.28910 0.00100 0.28810 0.00100 0.28810 0.00100 0 0 11.2170 5.60000e-02 26.2399 20.7878 16.5470 57332.387 0.321 -1.72827e+00 0.3471 -4.87652e-02 3.57264e-02 21.5479 3.70743e-02 4.31354e-05 1.47293e-06 -3.41530e-04 -1.04516e-07 -3.34150e-08 29 14.0981 0.9909 35.107216 -5.772545 9.3482 -1.33390e+01 43.9745 2.03000e-02 21.6221 21.5806 4.16470e-02 2.87000e-02  40.8418 40.8542  0.1252  0.1256  0.0042  0.033 -0.0166 0 -0.008  0.009 -0.011 -0.090 -0.005  0.533 1 
SN: 1334645 1334645 10 1 X2 1 0.23220 0.00100 0.23120 0.00100 0.23120 0.00100 0 0 10.4530 0.1320 42.8870 34.7899 27.8830 57335.512 0.163 -8.43085e-01 0.1789 -3.16743e-02 2.79712e-02 20.8750 3.36763e-02 8.01696e-05 2.48662e-06 4.96924e-04 -1.36270e-07 -5.64216e-08 25 9.4403 0.9979 36.379593 -5.878989 9.7799 -1.31878e+01 43.4690 2.43100e-02 21.0754 20.9781 2.79500e-02 1.98990e-02  40.2463 40.3098  0.1050  0.0817 -0.0575 -0.548 -0.0060 0 -0.017  0.006 -0.004 -0.029  0.002  0.543 1 
SN: 1334707 1334707 10 101 C3 1 0.64950 0.00100 0.64880 0.00100 0.64880 0.00100 0 0 9.2670 0.2315 23.7890 23.0604 18.8174 57339.703 0.299 0.4859 0.2290 -1.60272e-01 2.82234e-02 23.1514 2.94047e-02 9.85027e-06 2.66772e-07 3.68121e-04 -2.94560e-08 -3.27695e-09 50 43.6723 0.7570 51.776356 -28.627846 4.7836 -1.36665e+01 41.4614 1.02080e-02 22.8898 22.8572 2.53170e-02 3.68040e-02  42.8959 42.9455  0.1033  0.1072 -0.0184 -0.178 -0.0312 0  0.249  0.012 -0.029 -0.085 -0.081  0.425 1 
SN: 1334879 1334879 10 1 C3 1 0.64000 0.00500 0.63930 0.00500 0.63930 0.00500 0 0 9.6660 2.50000e-02 19.1220 17.0364 15.8825 57336.531 0.381 -5.03544e-02 0.2739 8.66017e-02 3.56310e-02 23.6471 3.63263e-02 6.23961e-06 2.08764e-07 1.53197e-03 -3.07988e-08 -4.58608e-09 45 38.0241 0.7923 52.408852 -28.216372 4.8114 -1.18116e+01 43.6357 6.25700e-03 23.2844 23.4783 2.81160e-02 4.57670e-02  42.9709 42.9065  0.1207  0.1231  0.0956  0.793 -0.0312 0 -0.293  0.025 -0.015 -0.214  0.069  0.506 1 
SN: 1335472 1335472 10 1 E2 1 0.50000 0.00500 0.49890 0.00500 0.49890 0.00500 0 0 10.1250 5.00000e-02 20.6129 12.6356 11.5848 57344.582 0.392 -7.12997e-02 0.3539 -3.40935e-02 3.18620e-02 22.6766 3.72858e-02 1.52525e-05 5.23795e-07 1.87245e-03 -9.20119e-08 -8.89021e-09 46 37.3418 0.8148 9.555312 -44.049526 8.0339 -1.30469e+01 38.9792 5.64600e-03 22.5403 22.3847 3.13310e-02 3.82000e-02  42.2161 42.2554  0.1215  0.1182 -0.0316 -0.261 -0.0077 0 -0.063  0.006 -0.016 -0.144  0.007  0.535 1 
SN: 1335564 1335564 10 1 X2 1 0.60900 0.00500 0.60770 0.00500 0.60770 0.00500 0 0 9.3030 0.2385 11.0042 7.8869 7.7325 57343.656 0.755 0.3936 0.6368 -4.22518e-02 4.91424e-02 23.1855 6.89474e-02 9.54591e-06 6.06193e-07 4.72885e-03 -2.48910e-07 -7.56780e-09 40 47.7578 0.2172 35.128132 -6.446471 7.4872 -1.03131e+01 36.9212 2.34810e-02 22.9340 22.9769 6.22240e-02 6.54010e-02  42.8011 42.7726  0.1668  0.2080  0.0510  0.306 -0.0226 0 -0.058  0.008 -0.016 -0.083  0.008  0.489 1 
SN: 1335694 1335694 10 101 S1 1 0.26000 0.00500 0.25910 0.00500 0.25910 0.00500 0 0 10.9690 1.1110 47.5477 44.7404 40.6135 57347.875 0.190 0.9317 0.2296 -2.73833e-02 3.05897e-02 20.9254 3.65835e-02 7.65306e-05 2.57867e-06 1.22290e-03 -2.60365e-07 -6.39883e-08 13 7.8075 0.8991 42.845043 -0.648467 12.6860 -1.32626e+01 42.2123 4.52040e-02 21.1078 21.0294 2.90720e-02 2.32910e-02  40.5381 40.5905  0.1150  0.1008 -0.0465 -0.404 -0.0060 0 -0.014  0.004 -0.002  0.043  0.005  0.556 1 
SN: 1335717 1335717 10 1 C3 1 0.30530 0.00100 0.30480 0.00100 0.30480 0.00100 0 0 9.7730 2.50000e-03 59.7347 47.8734 43.2985 57346.660 0.138 -9.32380e-02 0.1228 5.12822e-02 2.70143e-02 21.9639 2.95597e-02 2.94061e-05 8.00594e-07 -3.27333e-05 -1.96079e-08 -1.72740e-08 31 16.7236 0.9879 52.859905 -28.353096 6.9339 -1.49960e+01 43.9644 8.10700e-03 21.8700 21.8973 2.25760e-02 1.96790e-02  41.1861 40.9952  0.1160  0.0812  0.1692  1.458  0.0216 0 -0.071  0.006  0.000 -0.033  0.019  0.666 1 
SN: 1335718 1335718 10 1 C3 1 0.70000 0.00500 0.69930 0.00500 0.69930 0.00500 0 0 8.6420 0.5365 30.8616 25.7480 21.3326 57351.352 0.316 0.6527 0.2585 -1.08791e-01 2.87098e-02 23.4990 2.94889e-02 7.15158e-06 1.94239e-07 2.39302e-04 -2.49772e-08 -2.44297e-09 50 47.4783 0.5752 52.309444 -28.385372 9.9862 -1.42739e+01 43.9798 7.51700e-03 23.1862 23.2394 2.70510e-02 4.09460e-02  43.2307 43.1442  0.1034  0.1138  0.1177  1.138 -0.0312 0  0.102  0.010 -0.020 -0.045 -0.036  0.402 1 
SN: 1335868 1335868 10 101 C1 1 0.62000 0.00500 0.61940 0.00500 0.61940 0.00500 0 0 2 2 11.3669 11.2059 7.9184 57347.898 0.686 1.6072 0.6048 -3.19785e-02 4.28696e-02 23.1986 6.27328e-02 9.43137e-06 5.44935e-07 1.90874e-03 -2.48449e-07 -6.23861e-09 51 51.0192 0.4729 55.089100 -26.512669 6.2331 -1.40601e+01 37.1431 1.01070e-02 22.9001 22.9461 5.77510e-02 6.17270e-02  42.8398 42.8229  0.1593  0.1956  0.0395  0.248 -0.0226 0  0.057  0.013  0.027  0.596  0.016  0.489 1 
SN: 1336008 1336008 10 1 E2 1 0.43900 0.00500 0.43800 0.00500 0.43800 0.00500 0 0 9.8330 1.05000e-02 22.5640 20.9049 17.2802 57348.105 0.332 0.6697 0.3223 -6.24138e-02 2.83999e-02 22.1215 3.65335e-02 2.54333e-05 8.55797e-07 2.22947e-03 -1.46934e-07 -1.53010e-08 42 36.5006 0.7475 10.321224 -43.886227 8.3744 -1.32579e+01 38.1830 6.52800e-03 22.0044 21.9014 2.81710e-02 3.35390e-02  41.7876 41.9179  0.1133  0.1009 -0.1225 -1.081 -0.0077 0  0.004  0.004 -0.012 -0.000 -0.005  0.540 1 
SN: 1336009 1336009 10 1 E2 1 0.34250 0.00500 0.34160 0.00500 0.34160 0.00500 0 0 9.6340 8.10000e-02 17.2551 12.5814 11.1684 57344.320 0.383 -4.21503e-01 0.3474 0.1464 3.55367e-02 22.4982 4.42792e-02 1.79763e-05 7.33122e-07 3.35200e-03 -1.16853e-07 -2.02313e-08 46 25.5651 0.9955 8.916194 -44.893734 8.9764 -1.43826e+01 43.7471 9.41700e-03 22.2708 22.3646 3.12030e-02 3.37880e-02  41.3908 41.2824  0.1334  0.1106  0.0867  0.650  0.0216 0 -0.131  0.016  0.011 -0.062  0.037  0.688 1 
SN: 1336453 1336453 10 1 S2 1 0.18570 0.00100 0.18480 0.00100 0.18480 0.00100 0 0 9.3260 1.75000e-02 65.0212 46.2079 41.5974 57355.008 0.141 0.9761 0.1386 -6.22813e-02 2.72136e-02 20.1813 3.44274e-02 1.51879e-04 4.81591e-06 4.51995e-05 -1.94048e-07 -1.08711e-07 21 14.4471 0.8849 40.969749 -1.229276 10.9277 -1.34019e+01 40.5615 2.67290e-02 20.6729 20.3422 2.93080e-02 1.94510e-02  39.8718 39.7652  0.0997  0.0785  0.0629  0.631  0.0438 0  0.024  0.004 -0.007  0.024 -0.008  0.502 1 
SN: 1336480 1336480 10 1 S2 1 0.25690 0.00100 0.25600 0.00100 0.25600 0.00100 0 0 10.4760 0.5175 28.2297 22.5947 14.7535 57350.602 0.314 -1.30048e-01 0.3024 1.54830e-03 3.64208e-02 21.3737 4.24298e-02 5.06430e-05 1.97909e-06 6.87545e-04 -2.70566e-07 -4.89503e-08 19 14.4498 0.7569 41.724586 -1.164557 10.3087 -9.13706e+00 41.7694 2.99650e-02 21.4715 21.4223 4.30100e-02 3.09940e-02  40.7517 40.5607  0.1293  0.1206  0.1970  1.524 -0.0060 0 -0.038  0.005 -0.002 -0.023  0.009  0.593 1 
SN: 1336687 1336687 10 1 X2 1 0.23470 0.00100 0.23370 0.00100 0.23370 0.00100 0 0 8.5800 1.60000e-02 51.7314 43.8104 34.5989 57351.223 0.181 0.4036 0.1629 8.94578e-02 2.77901e-02 21.2046 3.45060e-02 5.91764e-05 1.88069e-06 5.52270e-04 -1.03196e-07 -4.52214e-08 24 18.6612 0.8131 35.605808 -6.149859 9.7601 -9.77907e+00 41.9858 2.42870e-02 21.2355 21.2002 2.61150e-02 1.95590e-02  40.3581 40.3362  0.1181  0.0773  0.0279  0.237 -0.0060 0 -0.067  0.008  0.007  0.000  0.021  0.712 1 
